"","minute","temp_mean","sal_mean","depth_mean"
"76",2021-01-15 11:09:00,29.1366666666667,33.6376118916667,0.2755
"77",2021-01-15 11:10:00,29.1133333333333,33.6833502183333,0.2665
"78",2021-01-15 11:11:00,29.0933333333333,33.7246203533333,0.269333333333333
"79",2021-01-15 11:12:00,29.0916666666667,33.755793555,0.248
"80",2021-01-15 11:13:00,29.0833333333333,33.7655060583333,0.261
"81",2021-01-15 11:14:00,29.0533333333333,33.8025343366667,0.258333333333333
"82",2021-01-15 11:15:00,29.0566666666667,33.7881230883333,0.270166666666667
"83",2021-01-15 11:16:00,29.04,33.8042964916667,0.2535
"84",2021-01-15 11:17:00,29.0366666666667,33.8110323566667,0.243333333333333
"85",2021-01-15 11:18:00,29.0166666666667,33.8300939366667,0.261666666666667
"86",2021-01-15 11:19:00,28.985,33.84539934,0.255666666666667
"87",2021-01-15 11:20:00,28.9833333333333,33.83949257,0.258166666666667
"88",2021-01-15 11:21:00,29.0116666666667,33.848427975,0.2685
"89",2021-01-15 11:22:00,28.99,33.8369533283333,0.271666666666667
"90",2021-01-15 11:23:00,28.97,33.8516835016667,0.284166666666667
"91",2021-01-15 11:24:00,28.9466666666667,33.8594730833333,0.259666666666667
"92",2021-01-15 11:25:00,28.9116666666667,33.8766329216667,0.279
"93",2021-01-15 11:26:00,28.9116666666667,33.8848510266667,0.294833333333333
"94",2021-01-15 11:27:00,28.9016666666667,33.89799796,0.280333333333333
"95",2021-01-15 11:28:00,28.8983333333333,33.91076722,0.2765
"96",2021-01-15 11:29:00,29.01,33.8354553333333,0.280333333333333
"97",2021-01-15 11:30:00,28.9433333333333,33.875071675,0.2775
"98",2021-01-15 11:31:00,28.8533333333333,33.922484595,0.266166666666667
"99",2021-01-15 11:32:00,28.875,33.92901204,0.262333333333333
"100",2021-01-15 11:33:00,28.8716666666667,33.9478383166667,0.2775
"101",2021-01-15 11:34:00,28.88,33.9512369816667,0.277
"102",2021-01-15 11:35:00,28.8816666666667,33.935770875,0.274833333333333
"103",2021-01-15 11:36:00,28.8816666666667,33.939606395,0.275
"104",2021-01-15 11:37:00,28.89,33.913419825,0.2895
"105",2021-01-15 11:38:00,28.8933333333333,33.91869984,0.279333333333333
"106",2021-01-15 11:39:00,28.8866666666667,33.9333143466667,0.269166666666667
"107",2021-01-15 11:40:00,28.9166666666667,33.9543049483333,0.288333333333333
"108",2021-01-15 11:41:00,29.0316666666667,33.956725315,0.271833333333333
"109",2021-01-15 11:42:00,29.06,33.9646735883333,0.262833333333333
"110",2021-01-15 11:43:00,29.035,33.994569095,0.285
"111",2021-01-15 11:44:00,29.0266666666667,33.9905721566667,0.288166666666667
"112",2021-01-15 11:45:00,29.025,33.997816265,0.269166666666667
"113",2021-01-15 11:46:00,28.9833333333333,34.0280359516667,0.284666666666667
"114",2021-01-15 11:47:00,28.9616666666667,34.0081484066667,0.315166666666667
"115",2021-01-15 11:48:00,28.9433333333333,33.9963924233333,0.277
"116",2021-01-15 11:49:00,28.9666666666667,33.9814340783333,0.288
"117",2021-01-15 11:50:00,28.9816666666667,33.95702376,0.301
"118",2021-01-15 11:51:00,28.9866666666667,33.9600615116667,0.283666666666667
"119",2021-01-15 11:52:00,28.9483333333333,33.953789745,0.288
"120",2021-01-15 11:53:00,28.975,33.934279715,0.303666666666667
"121",2021-01-15 11:54:00,28.9783333333333,33.93245619,0.290833333333333
"122",2021-01-15 11:55:00,28.9766666666667,33.9265056183333,0.303833333333333
"123",2021-01-15 11:56:00,28.9933333333333,33.9558780683333,0.306333333333333
"124",2021-01-15 11:57:00,29.0033333333333,33.93119864,0.3165
"125",2021-01-15 11:58:00,28.9983333333333,33.9484897816667,0.315666666666667
"126",2021-01-15 11:59:00,29.0033333333333,33.94164839,0.302833333333333
"127",2021-01-15 12:00:00,29.0316666666667,33.9132872083333,0.320333333333333
"128",2021-01-15 12:01:00,29.045,33.9274670466667,0.312166666666667
"129",2021-01-15 12:02:00,29.0783333333333,33.902727065,0.2775
"130",2021-01-15 12:03:00,29.1083333333333,33.865571515,0.311833333333333
"131",2021-01-15 12:04:00,29.0866666666667,33.891893225,0.304666666666667
"132",2021-01-15 12:05:00,29.0733333333333,33.907384175,0.301
"133",2021-01-15 12:06:00,29.0666666666667,33.9473365216667,0.2835
"134",2021-01-15 12:07:00,29.1033333333333,33.9345478266667,0.335166666666667
"135",2021-01-15 12:08:00,29.065,33.9992576416667,0.312
"136",2021-01-15 12:09:00,29.2016666666667,33.91936961,0.305166666666667
"137",2021-01-15 12:10:00,29.26,33.883604315,0.312333333333333
"138",2021-01-15 12:11:00,29.2066666666667,33.9362256866667,0.301166666666667
"139",2021-01-15 12:12:00,29.1683333333333,33.9435258366667,0.310666666666667
"140",2021-01-15 12:13:00,29.105,33.9790711433333,0.312166666666667
"141",2021-01-15 12:14:00,29.2616666666667,33.8659668483333,0.322833333333333
"142",2021-01-15 12:15:00,29.31,33.8219721733333,0.333333333333333
"143",2021-01-15 12:16:00,29.3016666666667,33.8218096233333,0.32
"144",2021-01-15 12:17:00,29.3316666666667,33.7924507183333,0.322333333333333
"145",2021-01-15 12:18:00,29.3366666666667,33.79990961,0.308166666666667
"146",2021-01-15 12:19:00,29.3516666666667,33.780050935,0.309833333333333
"147",2021-01-15 12:20:00,29.3433333333333,33.787559495,0.313833333333333
"148",2021-01-15 12:21:00,29.3716666666667,33.7358571316667,0.323666666666667
"149",2021-01-15 12:22:00,29.38,33.7579350183333,0.327166666666667
"150",2021-01-15 12:23:00,29.3133333333333,33.8185618566667,0.3045
"151",2021-01-15 12:24:00,29.2483333333333,33.8797901216667,0.3115
"152",2021-01-15 12:25:00,29.1883333333333,33.92002696,0.320333333333333
"153",2021-01-15 12:26:00,29.1366666666667,33.94572784,0.314833333333333
"154",2021-01-15 12:27:00,29.3766666666667,33.8227915266667,0.304333333333333
"155",2021-01-15 12:28:00,29.4333333333333,33.8323740483333,0.317333333333333
"156",2021-01-15 12:29:00,29.4116666666667,33.8773861966667,0.315166666666667
